election_date,election_year,democratic_vote_share_adj,republican_vote_share_adj,state,state_name,region,electoral_votes,PVI,state_unemployment,state_house_price,state_med_income,state_personal_income,nat_gdp,nat_nonfarm_payroll,nat_ind_production,nat_personal_exp,nat_personal_inc,nat_price_index,stock_market,net_approval,incumbent
11/3/1992,1992,0.518687777,0.481312223,KY,Kentucky,South,8,-0.035256523,6.8,0.150289866,23490,64670.587,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.526651379,0.473348621,LA,Louisiana,South,8,-0.030594284,7.9,0.132644877,25440,71999.951,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.560558729,0.439441271,ME,Maine,Northeast,4,-0.037539963,7.1,-0.025741325,29620,22605.994,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.582999,0.417001,MD,Maryland,South,10,0.068616817,6.5,0.152456608,37200,118847.376,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.620923468,0.379076532,MA,Massachusetts,Northeast,11,0.157118089,8.1,-0.10542464,36360,147930.356,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.546151596,0.453848404,MI,Michigan,Midwest,16,-0.003031468,8.2,0.193853252,32270,192788.275,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.577213402,0.422786598,MN,Minnesota,Midwest,10,0.158088259,5.1,0.119354119,30980,96400.644,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.450715105,0.549284895,MS,Mississippi,South,6,-0.115020513,7.5,0.072731676,20570,38198.685,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.565069661,0.434930339,MO,Missouri,Midwest,10,0.024293478,6.1,0.067896936,27360,100945.053,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.517240571,0.482759429,MT,Montana,West,3,0.003041067,6.6,0.261860258,26530,13928.172,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.386882696,0.613117304,NE,Nebraska,Midwest,5,-0.158964144,3.1,0.167934415,30050,31184.119,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.518247775,0.481752225,NV,Nevada,West,6,-0.144486339,6.8,0.239563603,31910,29843.82,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.507965514,0.492034486,NH,New Hampshire,Northeast,4,-0.188763546,7.1,-0.172307021,39440,24593.864,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.514203184,0.485796816,NJ,New Jersey,Northeast,14,-0.051753413,8.5,-0.051708743,39000,207903.745,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.551421568,0.448578432,NM,New Mexico,West,5,0.01497418,7,0.139520543,25860,25963.295,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.594783477,0.405216523,NY,New York,Northeast,29,0.115311225,8.6,0.0154383,31050,453736.621,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.495415357,0.504584643,NC,North Carolina,South,15,-0.078131476,5.9,0.101195423,27770,129957.195,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.421252952,0.578747048,ND,North Dakota,Midwest,3,-0.073232341,4.7,0.146425167,26960,11276.841,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.511681633,0.488318367,OH,Ohio,Midwest,18,-0.025093527,7.3,0.19037281,31400,221277.091,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.443778817,0.556221183,OK,Oklahoma,South,7,-0.117025407,5.7,0.114469519,25280,55958.49,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.566338915,0.433661085,OR,Oregon,West,7,0.109602562,7.3,0.479462427,31930,57546.997,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.555485295,0.444514705,PA,Pennsylvania,Northeast,20,0.068324044,7.4,0.115388769,29880,255874.461,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.618437228,0.381562772,RI,Rhode Island,Northeast,4,0.183390314,8.5,-0.040510479,30430,21129.162,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.453646616,0.546353384,SC,South Carolina,South,9,-0.147305174,6.8,0.138570865,27580,61377.018,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.477389662,0.522610338,SD,South Dakota,Midwest,3,-0.010012342,3.3,0.218876019,26260,12686.864,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.525980366,0.474019634,TN,Tennessee,South,11,-0.059817941,6.4,0.076666667,24320,93806.817,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.477578368,0.522421632,TX,Texas,South,38,-0.059755613,7.6,0.106672559,27950,335941.115,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.362464209,0.637535791,UT,Utah,West,6,-0.282047321,4.7,0.222706646,34250,29600.697,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.602542014,0.397457986,VT,Vermont,Northeast,3,0.034320657,5.7,0.066601034,32760,10919.263,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.474449871,0.525550129,VA,Virginia,South,13,-0.114391724,5.9,0.082514183,38200,139900.595,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.575917011,0.424082989,WA,Washington,West,12,0.083630866,7.7,0.528077585,33900,112034.871,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.577688381,0.422311619,WV,West Virginia,South,5,0.113662133,10,0.159546198,20270,29105.079,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.527945085,0.472054915,WI,Wisconsin,Midwest,10,0.108612822,4.9,0.228420716,33310,98917.056,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/3/1992,1992,0.462079766,0.537920234,WY,Wyoming,West,3,-0.174004239,5.3,0.259218153,30210,9020.212,0.056351255,0.006030471,0.008177227,0.05958976,0.048229561,0.043684843,0.11917395,21.79688304,-1
11/5/1996,1996,0.462661288,0.537338712,AL,Alabama,South,9,-0.138363194,5.2,0.162399048,30300,86972.05,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.395714975,0.604285025,AK,Alaska,West,3,-0.191748973,7.5,0.170632273,52780,15704.172,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.512237712,0.487762288,AZ,Arizona,West,11,-0.105564473,5.5,0.201247166,31640,95514.037,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.593528249,0.406471751,AR,Arkansas,South,6,0.081607337,5.3,0.193258263,27120,48679.011,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.572162716,0.427837284,CA,California,West,55,0.086395924,6.9,-0.094404024,38810,810448.268,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.492407924,0.507592076,CO,Colorado,West,9,-0.010056594,4,0.382437227,40950,100232.892,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.603635069,0.396364931,CT,Connecticut,Northeast,7,0.016652543,5.8,-0.042735043,42120,108189.356,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.586236566,0.413763434,DE,Delaware,South,3,0.014445487,5.2,0.006284165,39310,19063.347,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.901235482,0.098764518,DC,District of Columbia,South,3,0.748366352,7.9,-0.024154342,31970,18766.18,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.531549612,0.468450388,FL,Florida,South,29,-0.106350565,5.1,0.083193225,30640,351355.341,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.493677308,0.506322692,GA,Georgia,South,16,-0.07820461,4.9,0.13952242,32500,172112.935,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.642761518,0.357238482,HI,Hawaii,West,4,0.092512591,6.3,-0.097166913,41770,30122.266,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.392009724,0.607990276,ID,Idaho,West,4,-0.243679815,5.2,0.244035446,34710,24359.775,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.596050922,0.403949078,IL,Illinois,Midwest,20,0.091258433,5.1,0.157115646,39550,320081.011,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.468515936,0.531484064,IN,Indiana,Midwest,11,-0.140471829,3.5,0.193197279,35150,132103.279,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.557333889,0.442666111,IA,Iowa,Midwest,6,0.049411887,3.5,0.235181351,33210,64861.629,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.399276345,0.600723655,KS,Kansas,Midwest,6,-0.119071797,4.2,0.219846228,32590,59729.061,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.505290512,0.494709488,KY,Kentucky,South,8,-0.033555629,5.9,0.209505582,32410,77819.286,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.565608383,0.434391617,LA,Louisiana,South,8,-0.018297849,6.4,0.232893689,30260,87036.428,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.626621204,0.373378796,ME,Maine,Northeast,4,0.029664544,4.9,0.019125329,34700,26484.048,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.586384235,0.413615765,MD,Maryland,South,10,0.084857894,5,0.018932062,43990,140035.065,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.686398354,0.313601646,MA,Massachusetts,Northeast,11,0.168979692,4.2,0.06969097,39490,178796.797,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.573244134,0.426755866,MI,Michigan,Midwest,16,0.01701869,4.8,0.26802967,39230,237193.029,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.593793888,0.406206112,MN,Minnesota,Midwest,10,0.101255948,3.7,0.192647743,40990,121195.012,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.472527762,0.527472238,MS,Mississippi,South,6,-0.158851212,5.9,0.198961547,26680,48646.26,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.535470375,0.464529625,MO,Missouri,Midwest,10,0.055301478,4.8,0.169481578,34270,122469.284,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.483125895,0.516874105,MT,Montana,West,3,-0.021398547,5.1,0.327643366,28680,16880.205,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.394451775,0.605548225,NE,Nebraska,Midwest,5,-0.254764839,3.1,0.25175483,34010,39382.33,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.505865314,0.494134686,NV,Nevada,West,6,-0.059039738,4.8,0.103172178,38540,43465.672,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.556106662,0.443893338,NH,New Hampshire,Northeast,4,-0.086538348,3.7,0.045734759,39410,31044.844,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.599667853,0.400332147,NJ,New Jersey,Northeast,14,-0.045519468,6,0.019859613,47470,248319.615,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.540241306,0.459758694,NM,New Mexico,West,5,0.032264318,7.1,0.266590002,25090,33345.192,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.660174959,0.339825041,NY,New York,Northeast,29,0.120199732,6.3,-0.015515985,35410,528362.604,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.474700133,0.525299867,NC,North Carolina,South,15,-0.079983109,4,0.183501684,35600,167416.478,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.46088681,0.53911319,ND,North Dakota,Midwest,3,-0.183415805,3.1,0.204224181,31470,13702.018,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.535969492,0.464030508,OH,Ohio,Midwest,18,-0.042166328,5,0.193446953,34070,262200.886,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.455993909,0.544006091,OK,Oklahoma,South,7,-0.158599291,4.1,0.163551402,27440,65943.517,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.546931157,0.453068843,OR,Oregon,West,7,0.079108322,5.9,0.392975947,35490,75975.414,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.551612054,0.448387946,PA,Pennsylvania,Northeast,20,0.045061752,5.2,0.036791402,34900,297493.736,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.690042134,0.309957866,RI,Rhode Island,Northeast,4,0.17472674,5.3,-0.031523287,36990,24609.391,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.468893003,0.531106997,SC,South Carolina,South,9,-0.162209259,5.8,0.142914933,34670,76143.713,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.480664146,0.519335854,SD,South Dakota,Midwest,3,-0.082195856,3.1,0.223989863,29530,15948.39,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.512866423,0.487133577,TN,Tennessee,South,11,-0.034441108,5.5,0.215234778,30790,118374.063,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.473393766,0.526606234,TX,Texas,South,38,-0.097682567,5.6,0.087845392,33070,427810.267,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.379805122,0.620194878,UT,Utah,West,6,-0.325561516,3.3,0.560034929,37040,40386.432,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.631828304,0.368171696,VT,Vermont,Northeast,3,0.112586,4.2,0.01924497,32360,13039.847,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.489394055,0.510605945,VA,Virginia,South,13,-0.122438379,4.4,0.045506434,39210,169000.794,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.571946528,0.428053472,WA,Washington,West,12,0.08559562,5.6,0.152625653,36680,139650.493,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.583546652,0.416453348,WV,West Virginia,South,5,0.096098582,7.4,0.180608197,25250,33622.403,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.559191967,0.440808033,WI,Wisconsin,Midwest,10,0.018716504,3.5,0.264216005,40000,121718.449,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/5/1996,1996,0.425120826,0.574879174,WY,Wyoming,West,3,-0.146323189,5,0.314562726,30950,10678.428,0.054855653,0.025587795,0.044284143,0.057252711,0.040509371,0.028238393,0.141871063,19.63400559,1
11/7/2000,2000,0.423930581,0.576069419,AL,Alabama,South,9,-0.16343554,4.6,0.153174988,35420,108002.9,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.320630514,0.679369486,AK,Alaska,West,3,-0.277620688,6.4,0.108022542,52850,20092.2,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.467174008,0.532825992,AZ,Arizona,West,11,-0.076474793,3.9,0.225755073,39780,135573.8,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.471993105,0.528006895,AR,Arkansas,South,6,0.101931868,4.3,0.128806912,29700,60886.2,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.5620299,0.4379701,CA,California,West,55,0.062505878,4.8,0.416187264,46820,1127550.1,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.455140801,0.544859199,CO,Colorado,West,9,-0.085699627,3.1,0.375993288,48240,146560.8,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.59255658,0.40744342,CT,Connecticut,Northeast,7,0.087756347,3.1,0.246276023,50170,146216.9,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.567400648,0.432599352,DE,Delaware,South,3,0.067022973,3.9,0.169083365,50370,26586.9,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.904876945,0.095123055,DC,District of Columbia,South,3,0.715016731,5.9,0.348104253,41220,24827.6,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.499953906,0.500046094,FL,Florida,South,29,-0.046921339,3.7,0.224662259,38860,471588.1,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.440162464,0.559837536,GA,Georgia,South,16,-0.096095236,3.4,0.260817308,41900,236616.8,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.598272963,0.401727037,HI,Hawaii,West,4,0.159420326,4,-0.002394455,51550,35403.1,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.291515095,0.708484905,ID,Idaho,West,4,-0.298614669,4.8,0.108876712,37610,32667,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.561800103,0.438199897,IL,Illinois,Midwest,20,0.098695634,4.5,0.187564669,46060,411220.9,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.419952175,0.580047825,IN,Indiana,Midwest,11,-0.154722408,3.1,0.157843297,40870,171032.1,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.501627792,0.498372208,IA,Iowa,Midwest,6,0.016341639,3.1,0.189160666,40990,80082.6,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.390830925,0.609169075,KS,Kansas,Midwest,6,-0.257112601,3.8,0.209047338,41060,75870.8,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.42272213,0.57727787,KY,Kentucky,South,8,-0.071042184,4.3,0.187879108,36270,100475.1,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.46060754,0.53939246,LA,Louisiana,South,8,0.023416423,5.7,0.177556002,30720,106907.7,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.527478415,0.472521585,ME,Maine,Northeast,4,0.131889331,3.2,0.261755486,37270,35091.4,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.58364589,0.41635411,MD,Maryland,South,10,0.082754013,3.6,0.154480586,54540,188437.2,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.647893438,0.352106562,MA,Massachusetts,Northeast,11,0.251737426,3.1,0.455690345,46750,244147.4,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.526346065,0.473653935,MI,Michigan,Midwest,16,0.044620159,4,0.301037212,45510,301060.4,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.51286412,0.48713588,MN,Minnesota,Midwest,10,0.090975693,3.4,0.352210022,54250,159595.4,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.413945152,0.586054848,MS,Mississippi,South,6,-0.154172644,5.1,0.169145798,34300,61604.9,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.482880513,0.517119487,MO,Missouri,Midwest,10,-0.002581447,4.2,0.206869633,45100,156202.1,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.36343638,0.63656362,MT,Montana,West,3,-0.105012711,4.8,0.142492828,32780,20770.5,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.348205191,0.651794809,NE,Nebraska,Midwest,5,-0.30320283,3.1,0.183489421,41750,49570.3,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.481431615,0.518568385,NV,Nevada,West,6,-0.070399982,4.5,0.11346889,45760,64312.6,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.493321998,0.506678002,NH,New Hampshire,Northeast,4,-0.000179091,3.1,0.411346803,50930,43796.1,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.582114094,0.417885906,NJ,New Jersey,Northeast,14,0.068281531,3.8,0.254070841,50410,329591.8,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.50031926,0.49968074,NM,New Mexico,West,5,-0.002249098,4.9,0.07535783,35090,41922.3,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.630878852,0.369121148,NY,New York,Northeast,29,0.199332337,4.3,0.273429236,40740,683214.3,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.43536003,0.56463997,NC,North Carolina,South,15,-0.128563961,4.1,0.186197086,38320,221516.2,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.352726034,0.647273966,ND,North Dakota,Midwest,3,-0.186365149,3.1,0.122980251,36000,16591.1,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.481612778,0.518387222,OH,Ohio,Midwest,18,-0.028526785,3.8,0.181693629,42960,323812.5,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.389193288,0.610806712,OK,Oklahoma,South,7,-0.182441568,3.1,0.173714466,32430,83332.1,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.50235892,0.49764108,OR,Oregon,West,7,0.015244353,5.1,0.166980482,42500,96913.7,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.521484787,0.478515213,PA,Pennsylvania,Northeast,20,0.016838888,4.3,0.134425923,42180,372690.7,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
11/7/2000,2000,0.656491161,0.343508839,RI,Rhode Island,Northeast,4,0.255959975,4.1,0.259596808,42200,31875.3,0.061526086,0.023071728,0.053214805,0.065795559,0.054225697,0.023616213,0.155447086,20.1917953,0
